timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length
20:09:49,192.168.68.1,192.168.68.105,ARP,,,60
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,1287
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,1292
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,735
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,174
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,79
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1287
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,74
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,75
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,74
20:09:49,192.168.68.103,202.83.22.12,UDP,57577,443,75
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,68
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
20:09:49,202.83.22.12,192.168.68.103,UDP,443,57577,1292
